user_id,Phones,Fashion,Home Decor,Consumer Durables,Back to School,Toys,Books,Groceries,Fitness,Board Games,Painiting Supplies,Gaming,TVs,Laptops,Beauty Products,Pet Supplies,Ereaders,Kitchen cleaning Supplies,target_cat
704,1.269847659,2.266120835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
707,1.58714158,1.778890567,0.428291888,0,0,1.34059954,1.552479484,0.419850151,0,0,0,0,0,0,1.13074762,0,0,0,Phones
710,2.915389892,0,0,0,0.98972695,1.639275207,0,2.149788271,0,0,1.636513158,0,0,0,0,0,0,0,Phones
715,1.528191131,0,0,0,0,2.407298352,0,0.945958673,0,0,0,0,0,0,0,0,1.090745171,0,Fashion
724,2.341646243,0.817289481,0.884116827,0,0,0,0,1.009454529,1.158666034,0,0,0,0,0,0,0,0,0,Fitness
731,1.805288787,1.758886979,0.868820688,0,0,0,1.714423182,0,0,0,0,0,0,0,0,0,0,0,Phones
733,2.032049479,3.510629818,1.122736593,0.730252818,1.176141541,0,0,1.980681961,0,0.937979996,0,2.206235005,0,0,0,1.24231607,1.594697947,0,Phones
736,0.408560213,0,0,0,1.429819128,0,0,0,0,0,0,0,0,0,0,1.132332354,0,0,Phones
738,1.913048987,0.612967111,0,0,0,0.820325796,0,0,0,0,1.777151007,0,0,0,0,0,0,0,Phones
739,2.97018632,0.923022736,0.556779455,0,0,0,0,0,0,1.269250709,0,0,0,0,0,0,0,1.088429438,Phones
741,3.668367341,1.846045472,0.945301382,1.018612557,0,3.087232821,0,0,0,0,0,1.160161452,0,0,0,0,0,0,Phones
747,1.67260446,0,2.334190792,0,1.204968539,0,0,0,0.832244116,0,0,0,0,0,0,1.08108994,0,0,Pet Supplies
751,0.860371118,1.228791878,0,0,0,0,0.605731715,1.117008734,0,0.651374998,0,0,0,0,0,0,0,0,Phones
763,2.394121307,1.937490449,0,0,0.659177367,0,0,0,0,0,0,0,0,0,0,0,1.041210748,0,Phones
764,2.205907489,2.336133396,1.465370104,1.022418575,0,2.561453535,0,0,0,0,0,0,0,0,0,0,0,0,Phones
770,2.660223024,2.350421673,1.655042226,0,0,0,0,0,1.48339372,0,0,0,0,0,0,0,0,0,Fitness
779,0.713575336,4.19360949,1.437837054,0,1.485551325,0,0,0,0,0,0,1.177033606,0,0,0,0,1.407215095,0,Phones
781,2.025329739,1.073049651,0,0,0.555400172,0,0.876675978,0.793698201,0,0,0,0,0,0,0,0,0,0,Phones
785,3.114660737,2.981963545,0.923886788,0.270729976,0,0,0,0,0,1.120364996,0,1.026791091,0,0,0,0,0,0,Phones
791,1.371743358,0,0,0,0.720674964,1.285544117,0,0,0,0,0,0,0,0,0,0,0,0,Phones
792,1.060802646,1.897483272,0,0,0,0.267018799,0,1.229746275,0.55307243,0,0,0,0,0,0,0,0.850482051,0,Fashion
794,2.809217994,1.893196788,1.232868793,0.707703955,1.005101349,0,0,0,0,0,0,0,0,0,1.364621416,0,0,0,Phones
809,2.345433733,5.745316442,0.83822841,0.902780342,0,0,0,0,0,0,0,0,0,0,0,2.217171739,0,0,Pet Supplies
811,4.445658033,0.71584271,2.233236275,1.063889811,0,1.007514233,0,0,0,0,0,0,0,0,0,0,1.870030309,0,Ereaders
813,1.332035801,5.022329593,0,1.250671951,0,0.887768689,0,0,0,0,0,3.047432401,0,0,0,0,1.205619872,0,Ereaders
814,0.852124164,1.350242238,0,0,0,1.059816885,0,0,0,0,1.118710167,0,0,0,0,0,0,0,Phones
816,1.663624443,0.760136371,1.19615806,0,1.59125032,0.64552483,0,0,0.939168943,0,0,0,0,0,0,0,0,0,Fitness
818,1.533628012,1.08019379,0,1.666820548,0,0.963469895,0,0,0,0,0,3.835603027,0,0,0,0,1.376026755,0,Ereaders
826,4.955564148,0.967316397,0.394640383,0.312632082,0,1.891153765,0,0,0,0,1.249759072,1.284694018,0,0,0,0.804880834,0,0,Pet Supplies
830,1.234538478,2.086088537,0.856583777,0,0,1.017148932,0,0,0,0,0,0,0,0,0,0,0,0,Phones
833,1.660325661,1.011610058,0,0.463723824,0,0.714344108,1.13049158,0,0.015436331,0,0,0,1.059030905,0,0,0,0,0,Fashion
836,1.405647502,1.83461485,0,0,0,0.5244029,1.242606448,0,0,0,0,0,0,0,0,0,0,0,Phones
840,2.784232778,2.964817612,0,0,0,0,0,1.56083181,0,1.226446067,0,0.991439911,0,0,1.081398104,0,0,0,Phones
844,2.497605308,2.068942604,0.914709105,0,0.728362163,1.489249181,0.678917809,1.174673338,0.830361637,0,0,0.972960885,0,0,0,0,0,0,Fitness
846,2.929012638,2.449010789,2.554455192,0,0,0,0,0.884406567,0,0,0.645655582,1.028397963,0,0,0,0,0,0,Phones
848,2.844466087,0,0,0,0,1.220853996,0,0,0,0,0,1.793268948,1.160509181,0,0,0,0,0,Fashion
852,0.773625379,4.973749449,0.72809621,0,4.206819989,1.107990379,0.815947091,0,0.564743802,2.471502848,0,0.461172211,0,0,0,0,0,0,Fashion
853,2.476835201,2.11609392,0.544542544,0.650434152,0,0,1.297106731,3.08408444,0,0,0,1.534562585,0,0,0,0,0.994498799,0,Fashion
854,3.512713719,5.606720149,0,0,0,1.277285804,0,0,0,0,0,0,0.492031736,0,0.875417512,0,0,0,Phones
858,0.581746248,5.083769187,1.783529792,0,0,3.735510421,0,0,0,0,0,1.699266946,0,0,0,1.284809779,0,0,Phones
859,1.048523847,3.43918843,4.230912012,0,0,0.772152302,0,3.304376186,1.543633059,0,0,0,0.61276901,0,0,0,0,0,Fitness
870,1.533811277,0.954456947,0,0,0,1.40253689,1.139834486,0,0,0,0,0,0,0,0,0,0,0,Phones
875,0.332199527,0,3.319262135,0,0,0,0.840861506,0,0,0,0,0,0,0,0,0,0,0,Phones
876,3.137141323,4.297913917,0,0.719337445,0,1.460345084,0,0,0,0,0,0,0,0,0,0,0,0,Phones
881,1.203261141,2.308985668,0,0,0,0,0,0,0.755627207,0,0,2.351656904,0,0,0,0,0,0,Phones
882,5.179087147,5.502415722,0,0.358842888,0,0.495498803,0,1.209012934,0,0,0,3.083587017,0,0,0,0.993602893,0,0,Pet Supplies
884,2.341279712,1.878908511,2.129222531,0,0,0,0,1.915890271,0,0,0,0.98179868,0,0,0,0,0,0.751921403,Phones
885,2.805247238,1.867477889,0.81069536,0,0,0,0,0,0,1.176197138,0,0,0,0,3.334310819,1.131082539,0,0,Phones
891,0,3.176284121,1.59385767,0,0,0,0,0,0,0,0,0,0,0,0,0,1.217897635,0,Ereaders
895,0,3.919274559,0.596549416,0,0.443935778,0.839595194,0,0,0,1.014283925,0,0,0,0,0,0,0.94623449,0,Ereaders
897,3.924145094,1.170209939,3.245840669,1.331029204,0,0.818949411,0,0.774908611,0,0,0,0,0,0.566331332,0,0,0,0,Fashion
900,3.514057667,3.85497731,0,1.463880783,0,0,0,0,0,0,0,1.281480274,0,0,0,0,0,0,Phones
905,2.529554619,3.839260204,1.471488559,1.15918389,0,0.985492064,0.646217639,0,0,0,0,1.152930529,0,0,0,0.746139531,0,0,Phones
906,1.229040508,0.87587142,1.633627632,0,0,0.506509888,0,0,0,0,1.262544331,0,0,0,0,0,0,0,Phones
911,1.844202192,1.273085538,0.896353738,0,0,1.405289661,0,0,1.572434992,0.619736783,0,0.216927695,0,0,0,0.813629539,0.670267071,0,Pet Supplies
913,2.410981746,0.947312808,1.05849281,0,0.451622977,0.834089652,0.579260149,0.708821088,0,0,0,0,0,0,0,0,0,1.61988006,Phones
917,2.221912688,1.198786495,0,0,0.732205763,0,0,0,0,0,0,0,0,0,0,0,1.121792387,0,Fashion
920,2.717462994,0.891588525,5.433188527,1.190062906,0,0,0,0.331085535,0,0,0,1.320045198,0.80164985,1.324063049,0,0,0,0.304017604,TVs
921,1.653483744,2.221827174,3.438572018,0.557545764,0,1.78104292,0,0,0,1.042199996,0,0.978584936,0,0,0,0,0,0,Phones
925,2.899629046,2.061798465,0.933064471,0,1.58356312,1.46447424,0,0,0.657926529,0,1.121906481,0,0,0,0,0,0,0,Fitness
928,3.915409431,3.660656734,2.744127314,0,1.477864126,1.076333511,0,0,0,0,0,0,0,0,0,0,0,0,Phones
936,2.51141132,4.070730302,1.376652498,0.651511327,0,0.364742175,0,0,0,0,0,0.919130679,0,0,0,0,0.621156019,0,Fashion
937,3.873563776,0.604394145,0,0.255469997,0,0.766646759,0,0,0,0,0.703189248,0.7696916,0,0,0,0,0,0.33418729,Phones
938,2.639575095,2.083230881,0.376285016,0,0.978196151,1.531917133,0,2.160154942,1.134570298,0,0,0,0,0,0,0,0,0,Fashion
942,1.005822952,2.677623231,0,0,0,1.296555202,0,0,0,0,0,0,0,0,0,1.157328653,0,0,Phones
944,0.856705805,2.030364254,0,0,0,0,0,0.673833575,0,0,0,0,0,0,0.993427226,0,0,0,Phones
958,0.746746418,3.533491062,0.770925399,0,0.839826558,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
959,0,2.939098712,0,0,0,1.113495922,0.889133185,0.342100123,0,0,0,0,0,0,0,0,0,0,Phones
969,1.982567755,1.590285302,0,1.024860172,0.280582786,3.022542699,0,0,0,0,0,0.513395545,0,0,0,0,0,0.556978817,Phones
975,3.251987794,2.860513185,3.39574283,2.567159293,0,2.334349917,0,0,0,0,0,0,0,0,0,0,0,0,Phones
986,3.066828403,4.133598724,0,0,1.072364346,0,0,0,0,0,0,1.636598945,0,0,0,0,0,0,Phones
987,2.273776866,1.053046063,0,0.469037888,0,2.349490158,0,0,0,0,0,0.206483028,0,0.809590644,0,0,1.046150078,0,Ereaders
991,1.70583663,3.576355895,0.630200922,0.205776325,0,2.087976901,0,0,0,0,0.409128289,2.451282957,0,0,0,0.858622877,0,0,Pet Supplies
997,2.156914473,1.703162696,0.364048105,1.532927699,0.257521187,1.218101224,0,1.111177482,1.048540992,0,0,0,0,0,0,0,0,0,Fashion
998,3.179292421,2.52473866,0,0,1.289527735,1.475485325,0,0,0,0,0,0,0,0,0,1.113585129,0,0,Pet Supplies
999,1.792338015,0,2.410671486,0,1.349103532,0,0,2.276779984,0,0,0,0,0,0,0,0,0,0,Phones
1005,0.693904823,0.961601086,1.11355891,0,0,1.350234239,0,0,1.460050976,0,0,0,0,0,0,0,0,0,Fitness
1011,3.593839312,2.551886388,2.009912648,1.492497732,0,0.730860735,0,2.902019791,0,0,0,0,0.520468479,0,0,0,0,0,Fashion
1012,2.213177026,2.474729689,0.798458449,0.644904654,0,0.562941696,0,0,0,0.833759997,0,0,0,0,0,0,0,0,Phones
1015,4.200020979,1.107341518,1.866128942,0.948021691,0,0,0,0,0,0,0.636066638,1.033218578,0,0,0,0,0,0,Phones
1019,2.858027744,0,0,1.667861817,0.99357055,0.746000976,0,0,0,0.576932141,0.984464947,0,0,0,0,2.308408231,0,0,Phones
1025,1.313037263,3.553494651,0.538424088,0.863176209,0,3.445093067,0,1.885438176,0,0,0.600907175,0,0,0,0,0,0,0,Phones
1027,1.924594722,0,0,0,0,1.368127251,1.946438671,0,0,0,0,0,0,0,0.49993206,0,0,0,Phones
1028,2.498155105,3.839260204,0,1.819958922,2.106292694,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1030,1.035084367,0,0,0,0,1.306189901,0,0,0,0,0,0,0,0,0,0,1.38040159,0,Ereaders
1032,1.193975682,2.507592727,2.915444069,0.559197432,0,1.035041944,0,0,3.332176679,0,0,0,0,0,0,0,0,0,Fashion
1041,0.801237403,2.291839735,0,1.947604156,0,1.486496409,0,1.283523377,0,0,0,0,1.444781503,0,0,0.899866771,0,0,Fashion
1042,1.707363844,0.795857065,1.040137443,0,0.447779377,2.897291613,0.753661054,0,0,0,0,0,0,0,0,0,0,1.540974727,Phones
1046,2.310002375,2.097519159,0,0.901487732,0.171040191,1.570455929,0.46558813,0,0,0,0.898164448,0,0,0,0,0,0,0,Phones
1049,2.912396553,0.953028119,1.040137443,0.36149992,0,0,0.537217073,2.11026534,0,0,0,0,0,0,0,1.139831243,1.063226047,0,Phones
1053,3.514912907,1.60457358,0.758688488,0,0.970508951,0.949706039,0.661789148,0,0,0,1.991304096,0,0,0,0,0,0,0,Phones
1057,1.223481451,1.507413292,0.688326249,1.077462216,2.554072072,1.258016406,0.705389375,0,0,0,0.863004986,0,0,0,0,0,0,0,Phones
1058,2.017021696,5.119489881,1.070729721,1.436233293,0,1.798935933,0,0.823502379,0,0,0,0,0,0,0,0,0,0,Phones
1059,0,0,0,0,0.845591957,1.120377849,0,0,0.22232081,0,1.198618036,0,0,0,0.941932078,1.001101783,0,0,Pet Supplies
1069,3.647169615,1.218790083,1.040137443,0,0,3.014284386,0.474931036,4.120103561,0,0,0,1.015542988,0,0,0,0,0,0,Phones
1078,1.039055122,4.146458174,0,0.598083449,1.358712532,0,0,0,0,0,0,0,0,0,0,0,0.678663931,0,Ereaders
1080,2.830660075,3.050547278,0,0,0,0,0,0,0,0,0,0,0.657040929,0,0,0,0,0,Fashion
1084,2.893947811,1.794607673,0.978952888,0.222005761,2.019811698,0,0,0,0.349952909,0,0,0,0,0,0,0,0,0,Fitness
1085,4.090244857,3.554923479,1.495962382,1.016386395,0,1.933821718,0,0,0,1.137114639,0.994053891,0,0,0,0,0,0,1.385484808,Phones
1086,2.94489566,0,1.658101454,0.527923452,0,0.240867474,0,1.888029844,1.629662364,0,0,0,0,0.984341583,0,0,0,0.81922301,Laptops
1092,1.65995913,1.057332546,1.232868793,0,0,1.200208212,0,0,0,0,0,0,0,0,0,0.92236344,0,0,Pet Supplies
1094,2.481416843,0,0,0,0,0,0,0,0,0,0,1.02116704,0,0,0,0.873620657,0,0,Fashion
1106,0.938808814,1.964638177,0,1.07656457,0,0,0,1.333412978,0,0,1.578979492,0,0.822359217,0,0,0,2.541002998,0,Fashion
1109,3.466897308,2.040366048,1.801885159,0,0,2.555947993,0,0,0,0.889592139,1.358433774,0,1.414466413,0,0,0,0.85274003,0,TVs
1112,2.583923427,2.338991051,1.006485938,0.466704008,0,1.482367253,0.815947091,3.871303472,0,0,0,0,0,0,0,0,0,0,Phones
1118,1.427700468,3.252011993,1.312408715,0,0.928229353,0,0,0.471035586,0,0,0,0,0,0,0,0,0,0,Phones
1124,3.657188137,1.258797261,1.281816437,1.053728461,0,1.54843376,0,0,0,0,1.256151701,0,0.53345047,0,0,0,0,0,Fashion
1128,0,2.44186665,1.254283388,0,0,0,0,0,0,0,0,0,0,0,1.051359267,0,0,0,Phones
1132,2.469626753,1.575997025,1.073788949,0,1.958314102,1.580090628,1.322021146,0.282491768,0,0,0,0,0.711631867,0,0,0,0,0,TVs
1141,1.346025079,1.937490449,1.024841304,1.032651737,0,0,0,1.532323466,0,0,0,0,0,0,0.581466044,0,0,0.812260775,Phones
1147,0,0.757278715,2.153696353,0.733412531,0.983961551,0,0,1.085260806,0,0,0,0,0,0,0,0,1.877439304,0,Ereaders
1150,0.560120902,2.043223704,0,0,0,0,0,1.732529788,0,0,0,0,0,0,0,0,0,0,Phones
1152,0,0,1.447014737,0,0,0,0,0,0,0,0,0.997063962,0,0,0,0,0,0,Phones
1155,6.553884932,5.719597543,0.41299575,2.200919803,0,0.933189413,0,1.236225444,0.976818529,0,1.796328896,0,0,0,0,0,0,0,Fitness
1156,1.287868781,6.252550299,0,0.961737719,0.79178156,0,0,0,0,0,0,0,1.201832809,0,0,0,0,0,TVs
1169,1.61114938,2.167531719,1.804944387,0,0,0,0,0,0,0,0,0.486078725,0,0,0,0,0,0,Phones
1186,2.391616676,3.917845731,0,0,1.422131929,0,1.382750032,0,0,0,0,0.460368776,0,0,0.978407808,0,0,0,Phones
1187,2.578425458,5.130920504,1.630568404,1.052938533,0,0.443196152,0,0.325254283,0,0,0,0,0,0,0,0,0,0,Phones
1198,2.143719346,0.895875009,1.820240526,0,0,2.083847744,0,0,0,0,0.393146716,0,0,0,0,0,0,0,Phones
1201,1.072714913,2.10323447,0,0,0,2.558700764,0,1.675513101,0,0,0,0,0,0,0,0,0,0,Phones
1203,2.998470318,0,0,0,0,0,0,0,0,0,0,0.95046468,0,0,0,0,1.185791991,0,Phones
1206,1.590745805,0,1.480666243,0,0,1.046053029,0,0,0,0,0,0,0,0,0,0,0.952937866,0,Ereaders
1209,1.834305848,0.881586731,2.077215659,0,0,0,0,0,0.642113703,0,0,0,0,0,0,0,0,0,Fitness
1210,2.049032096,0.904447975,0,0.865115124,1.149236342,2.835354262,0.912490449,0,0,0,0,0.57927729,0,0,0,0,0,1.155731046,Phones
1213,3.42010348,3.457763191,3.28561063,0.27327929,0.814843159,0,0,0,0,0,0,0,0,1.807283626,0,1.059843086,0.557579786,0,Ereaders
1214,2.060944363,0,1.431718598,0,2.611726069,1.000632305,0,0.765189858,0,0,0,0,0,0,0,0.873620657,0,0.459507524,Fashion
1215,1.938767266,5.502415722,1.034018988,1.463844878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1217,1.490377319,0,1.532673115,0.831471359,0,0,0,2.9253448,0,0.949146425,0,0,0,0,0,0,0.980880361,0,Home Decor
1218,2.156486853,2.22468483,1.547969254,0,0.853279157,1.138270862,0.504516904,0,0,0,0,0,0,0,0,0,0,0,Phones
1220,3.57624581,0,0,0,0,0,0,0,1.268414579,0,0,0,0,0,0,0.976105484,0,0,Phones
1225,2.047810325,0.758707543,0,0,1.114643944,0,0,1.512238043,0,0,0.981268632,0,0,0,0,0,0,0,Phones
1229,2.93567129,3.236294887,1.119677365,0.897933054,0.509276974,0,0.610403167,0,0,0,0,0,0,0,1.203699079,0,0,0,Phones
1231,0,0,0,0,0,0,0.882904581,0.907731576,1.700067092,0,0,0,0,0,0,0,0,0,Fashion
1232,1.5656995,0,0,0,0,0.584963865,0,0,0,0,0,1.022773911,0,0,0.873271881,0,0,0,Phones
1233,3.468852141,2.313272151,0.982012116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1242,0,2.047510187,1.768233654,1.147263154,0.309409784,0,0,1.186983759,0,0,0,0,1.355120167,0,0,0,0,1.740558804,Fashion
1250,2.38556891,0.941597497,0,0.866802698,0,0.510639044,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1253,3.527680414,0.734417471,1.431718598,0,0,5.432593822,0,0,0.540836314,0.535988569,0,0,0,0.578499984,0,0,0,0,Fashion
1255,3.887064345,4.253620256,0.682207794,0,1.402913929,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1260,2.077560448,1.894625616,0,0,1.337572733,0,0,0,0,0,0,0,0,0,0,0,0.762844226,0,Phones
1261,2.271272235,0.980175847,2.664587392,0,0.928229353,1.039171101,0,1.499927621,0,0,0,0,0.404415183,0,0,0,0,0,Home Decor
1262,4.334476875,2.954815818,2.820608008,0.538264332,1.562423321,0,2.365312274,0,1.808121406,0,0,0,0,0,0,0,0,1.109316144,Fitness
1264,3.470012824,4.752281146,0,2.018051399,0,1.300684358,0,0,0,0,0,0,0,0,0,0,1.434875343,0,Ereaders
1269,0.981143178,2.318987462,0.434410344,0,0,0.668923384,0,1.764925633,0,0,0,0,0,0,0,0.817378984,0,0,Pet Supplies
1273,1.935835015,1.304519749,3.90357464,0,0,0,0,0,0,0,0,0.631500624,0,0,0,0,0,0,Phones
1274,3.584309498,1.70030504,2.517744458,1.608150418,0,1.553939302,0,0.867560728,0,0,0,0,0,1.634966418,0,0,0,0,Laptops
1275,1.142050415,0.925880392,2.453500675,0,0,0,0,0,0,0,0,0,0,0,0,0.816129169,0,0,Pet Supplies
1276,0.582968019,0,0,0,0.983961551,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1278,2.370174596,1.237364844,0,1.820712945,0,1.774160992,0,0,0,1.280417138,0,1.054107912,0,0,0,0,0,0,Phones
1288,3.045447411,3.159138188,4.224793556,0.657292166,0,0.641395673,1.267520863,0,0,0,0,0,0,0.681671956,0,0,0,0,Laptops
1289,2.402429349,3.419184841,1.407244776,0,0,0,0,0,0,1.907598207,0,0,0,0,0,0,0,0,Phones
1290,0.571788815,0.965887569,1.037078216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.773049235,Phones
1292,1.277300462,3.131990461,2.129222531,0.47194626,0,0,0,2.514565485,0,0,0,1.952349257,0,0,0,0,0,0,Phones
1293,0.733734557,0.864440798,0,0,0,1.208466525,0,0,0,1.17805821,0,0,0,0,0,0,0,0,Phones
1294,1.424890395,2.126095714,1.36135636,0,0.762954562,0,0,0,0,0,0,0.880565756,0,0,0,0,0,1.176617751,Phones
1300,3.74796572,1.213074772,2.19958477,0.31816158,0,0,0,0.602562716,0,0,0,0.762460677,0,0,0,0,0,0.366677721,Phones
1310,2.388440072,4.760854112,0,0.463544295,0,0,0,0,0.941992662,0,0,1.077407553,0,0,0,0,1.179088614,0,Consumer Durables
1318,2.063387905,0.878729075,0,0,0,0,0,0,0,0,0,0.095608873,1.110007808,0,0,0,0,1.079146458,Fashion
1325,1.140462113,1.944634588,0.59043096,0,0,0.616620733,0,0,0,0,0,0.991439911,0,0,0,0,0,0,Phones
1326,2.80390329,4.265050878,0,0.744830586,1.143470943,0,0,0,0,0,0,0,0,0,0,0,0.656719194,0,Ereaders
1327,2.0442061,3.896413315,1.789648248,0.746446348,0,0,0,0,0,0,0,0,0,0.540288143,0,0,0,0,Laptops
1328,2.825467548,0,1.395007865,0.481353588,0.718753164,0.595974949,0,1.004919111,0,0,0,2.143567004,0,0,0,0,0.664904369,0,Ereaders
1331,0,2.894805052,0.844346866,0,0,1.124507006,0,0.673833575,0,0,0,0,0,0,0,0.962357519,0.686143488,0,Pet Supplies
1336,0.859515878,4.942315239,0,0.876640896,1.746916112,0,0,1.657371428,0,0,0,0,0.716529834,0,0,0,0,0,TVs
1337,3.814124618,1.000179435,2.193466314,1.836547417,2.928823053,1.47686171,0.778575469,1.486969283,0,0,0,0,0,0,0,0,1.236949336,0,Ereaders
1341,0,0,1.544910026,0,0,0.996503149,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1344,4.226411232,3.250583165,0,0.924754711,1.18959414,0,0,0,0,0,0.629674008,0.534284879,1.147574743,0,1.589912688,0,0.993158124,0,Fashion
1345,2.708116446,0,3.790383212,0.667345799,0,0,0,0.977058684,0,0,0.6712261,0,0,0,0,0,0,0,Phones
1352,1.420247665,0,0.939182927,0,0,0.747377361,0,1.646356841,0,0,0,0.435462262,0,0,0,0,0,0,Phones
1353,2.179578324,1.021611852,2.918503297,0.329256482,0,0.791421699,0,0.837108634,0,0,0,0,0,0,0,1.880971514,0,0,Phones
1360,0.968742203,1.48312322,0,0,0,1.752138823,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1365,2.143352815,2.093232676,0,0,0,0,0,0,0,0.584376426,1.038802297,0,0,0,0,0,0,0,Phones
1373,2.035531527,0,2.343368475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1378,3.4882783,0,2.401493803,0,0.847513757,3.019789928,0,3.527907516,0,0,0,0,0,0,0,0,0,0,Phones
1387,2.91251873,4.89659275,1.364415587,1.271425522,0,0.988244835,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1390,1.877617629,1.115914484,1.603035354,0.913013504,0,0,0.893804638,0,0,0.859814997,1.719617342,0,0.656018538,1.792431047,0,0,0,0.944543244,TVs
1391,0.865441467,2.060369637,0.61796401,0.180390902,0,0,0,0.747048185,0,0,0,1.479928943,0,1.847474295,0.418398076,0,0,0,Fashion
1392,1.104664224,2.65904847,0,0,0,0,0,0.923281581,0,0,0,0,0,0,0,0,0,0,Phones
1407,0.45413227,1.140204556,1.018722849,1.141230974,1.447115327,2.776169683,0,1.842027744,0,0,0,0,1.338714354,0,0,0.896117326,0,0,TVs
1408,2.052819586,2.26326318,0.902472193,1.91819728,0,1.672308461,0,1.785658974,0,0,0,0,0,0,0,0,0,0,Phones
1409,2.276953471,1.998930043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1417,2.899384692,0,0.939182927,1.085576934,0,1.803065089,0,0,0,0,0,1.078210989,0,0,0,0,0,0,Phones
1418,4.249136172,1.091624412,3.209129935,0.750001025,2.532932273,0,0,0,0,0,0,0,0,0,0,0.833626578,0,0,Pet Supplies
1419,2.42808654,3.114844527,0,0,0,0.634513745,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1422,2.100529742,1.270227883,1.483725471,0,0,0,0,0,0.659244265,0,0,1.024380783,0,0,0,0,0,0,Fitness
1425,2.231137059,2.040366048,0.715859299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1428,0.572155346,1.425970109,0.394640383,0,0,0,0,0,0,0,0,0.812273703,0,0,0,0,0,0,Phones
1430,2.309513667,3.600645967,0.847406094,1.344565703,3.124846643,0.681310854,0,1.232337942,0,0.64206964,0,1.612495868,0,0,0,0,0,0,Phones
1431,2.49626136,3.016255412,0.477239533,0.36778344,0,2.133397625,0,0,0.887212513,0,0,0.972960885,0,0,0,0,0,0,Fitness
1436,2.921376569,2.560459355,3.022517041,0,0.983961551,0.835466038,0,1.715683949,1.306252414,0,0,0,1.130645846,0.725752044,0,0,0,0,Fashion
1437,1.846340292,1.02304068,0,0,0,0,0,0,0,0,0,0.532678007,0,0,0,0,0,0,Phones
1438,1.75800625,1.017325369,1.318527171,0.565911823,0,0,0,0,0,0,0,0,1.119589754,0.812024374,0,0,0,0,TVs
1439,3.241358387,1.63029248,1.511258521,1.32287858,0,0.673052541,1.206791976,0,1.159983769,1.153864281,0,1.333703608,0,1.19605338,0.128737869,0,1.229046409,0,Fashion
1443,2.222034865,0,0,0,0.882106156,0,0,0,0,0,1.508660567,0,0,0,1.386077728,0.893617696,0,0,Fashion
1445,0.522123825,1.213074772,0.825991499,0,0,1.59798364,0,0,0,0,0,0,0,0,0,1.267312369,0,0,Fashion
1446,1.785068477,1.863191405,3.184656113,0,0,0,1.228592089,0.439287658,0,0,0,0.80905996,1.209465078,0,0,0,0,0,Phones
1449,3.235554975,1.667442002,0.706681616,1.013801175,0,0,0,1.561479727,0,0,0,0,0,0,0,0,0,0,Phones
1451,1.11364424,2.033221909,0,0,0,0,0,0,0,0,0,0.596149444,0,0,0,0,0,0,Phones
1456,0,2.85765553,1.774352109,0,0,0,0,0,0,0,0,0.640338419,0,0,0,0,0,0,Phones
1458,1.502289586,3.526346924,1.217572654,0,0,0.935942184,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1463,1.071859673,1.99464356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
1464,2.086173933,0,0.994249027,0,1.450958927,0,0,1.762333966,0,0,0.562551398,0,0,0,0.605067986,0,0,0,Phones
1470,2.402001729,0.755849888,1.064611265,0,0,0.762517603,0,0,0,0,0,0,0,0,1.879572894,1.057343456,1.172173553,0,Ereaders
1472,1.903824616,1.048759579,0,0,0,2.222862686,0,0,0,0,0,0,1.519534947,1.021461657,0,0,0,0,Laptops
1476,2.986924582,2.194679447,0.569016366,0,0.470840976,1.000632305,0,0,0,0,0,1.585982483,0,1.525061884,0,0,0,0.612676699,Phones
1486,5.097778289,4.782286529,1.520436204,0,0,0,0,2.95450106,0,0,0,0.87574514,0,0,0.446291281,0.883619177,0,0,Fashion
1487,2.12966898,4.123596929,0,0,0,2.086600515,0,0.686143996,0.492268347,0,0,0.749605703,0,0.615392607,0,0,0.669632014,0,Consumer Durables
1491,3.108185351,0.798714721,0,1.236848206,0.764876362,0,0,0,0,1.246917852,0,1.074997245,0,0,0,0,0,0,Phones
1496,2.126431287,2.19896593,1.474547787,0,0,1.041923872,0,0,0,0,0,0,0,0,0,0,0.84624834,0,Fashion
1501,4.480111974,2.351850501,1.199217288,0.950678722,0,3.570344154,0,0,0,0,0,0,0,1.202785943,0.650126241,0.979854928,0,0,Pet Supplies
1503,0,0.762994026,1.774352109,0,1.962157701,0,0,0,1.080354893,0,1.27532959,0,0,0,0,0,0,0,Fashion
